industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.007917,0.034580,-0.000500,-0.214045,-0.189134,-0.198631,-0.213000,-0.008502,28760944.333333,32238966.600000,39043351.650000,0.643995,320.343994,313.857999,347.292000,-0.046992,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,6.000000,0,-0.043289,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.057567,0.001921,-0.069441,-0.204838,-0.173984,-0.159299,-0.250434,0.119054,6938194.066667,5480328.440000,3562984.110000,1.481954,61.784800,60.169800,63.496500,-0.145444,4.600000,0.600000,0.400000,0.200000,0.000000,0.400000,0.310000,-1.000000,0,-0.090346,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.001451,0.012422,0.009723,-0.011391,0.008206,0.095346,0.155654,-0.169150,16367779.500000,18050504.366667,23217313.591667,0.887041,78.830999,79.594666,81.305125,-0.075288,4.833333,0.666667,0.666667,0.166667,0.000000,0.166667,0.358333,1.000000,0,-0.038008,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,0.020803,0.042500,0.033740,0.012143,0.019799,0.053837,0.179129,0.320750,15950445.541667,17413615.250000,16494706.925000,0.874144,453.529999,446.047000,446.504465,-0.026856,6.250000,1.000000,1.000000,0.625000,0.000000,0.125000,0.618750,1.000000,0,-0.023523,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.002892,0.037337,0.005771,-0.022894,0.003062,-0.281362,-0.241482,-0.278625,7974993.708333,8085968.725000,7808687.806250,1.012254,95.648750,94.541750,94.183344,-0.097132,4.250000,0.750000,0.625000,0.125000,0.000000,0.250000,0.362500,-7.000000,0,-0.099172,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.022394,0.110428,0.165835,-0.112799,-0.118900,-0.244436,0.123939,-0.019017,25270288.666667,23473993.200000,21021833.300000,1.236441,39.332000,36.706000,36.699000,-0.109410,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.550000,2.000000,4,-0.137775,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,0.029759,0.072666,0.013016,-0.068472,-0.057274,-0.124698,-0.100332,0.353645,4443166.400000,4249315.840000,3372433.960000,1.430548,288.330601,281.344901,289.049150,-0.096353,5.200000,1.000000,0.400000,0.400000,0.400000,0.600000,0.540000,6.000000,0,-0.048925,False,neutral,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.012989,0.051713,0.095033,0.032074,0.054487,0.019201,0.188635,0.548442,2625961.277778,2353756.766667,2208466.691667,1.362117,276.922665,266.361833,262.597167,-0.073285,5.500000,0.666667,0.666667,0.333333,0.000000,0.333333,0.416667,-2.000000,0,-0.105191,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Semiconductors,18,18,0.049978,0.046412,-0.044881,-0.100490,-0.070802,0.012233,0.617680,1.437943,25225866.574074,25286391.055556,25909849.986111,0.744464,379.780611,374.456147,388.855794,-0.126030,4.111111,0.833333,0.277778,0.111111,0.000000,0.055556,0.269444,-5.000000,0,-0.078983,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.102826,0.194189,0.141466,-0.006381,-0.022359,-0.104510,0.311758,0.823285,8968415.757576,8265544.000000,8020744.636364,1.046652,32.595909,30.829136,31.084773,-0.081540,5.909091,1.000000,1.000000,0.636364,0.272727,0.272727,0.690909,9.000000,1,-0.046411,False,momentum_leader,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.007479,0.037404,-0.030832,-0.268992,-0.210879,-0.285064,0.386765,1.294404,71034856.666667,73187534.000000,98437943.500000,0.462846,9.486000,9.224000,10.027000,-0.093750,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0,-0.101716,False,early_recovery,none,unclear,unclear,needs_review
