industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.020140,-0.026454,0.005588,0.062962,0.055349,-0.115109,-0.103163,-0.159160,31611391.333333,30930874.800000,39310458.700000,0.815032,360.525995,362.605997,357.889499,-0.059224,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-7.000000,0,0.005000,False,neutral,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.045370,-0.076189,-0.056817,-0.105488,-0.142563,-0.414722,-0.316737,-0.125723,2871112.200000,3129007.320000,2880370.830000,1.244777,53.028000,53.814200,55.365500,-0.121609,4.800000,0.000000,0.400000,0.000000,0.000000,0.600000,0.160000,-4.000000,0,0.024401,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.035144,-0.025854,-0.009558,0.005273,-0.018803,0.032915,0.172986,-0.234250,17015148.777778,14877302.600000,16211936.483333,1.043701,84.452332,85.941088,86.299491,-0.107436,3.833333,0.333333,0.500000,0.000000,0.000000,0.500000,0.241667,8.000000,0,0.000720,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.014349,-0.016355,-0.012410,-0.017773,-0.028566,0.001169,0.178591,0.244587,16139725.458333,15792071.925000,13469206.775000,1.473457,450.273199,453.330592,454.541603,-0.030402,3.625000,0.000000,0.000000,0.000000,0.000000,0.625000,0.062500,-3.000000,0,0.002757,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.053053,-0.147793,-0.087067,-0.086496,-0.126504,-0.185832,-0.266718,-0.366138,8599906.750000,9873724.050000,8567258.512500,1.033675,91.221500,95.559938,96.504719,-0.168156,3.750000,0.000000,0.125000,0.000000,0.000000,0.250000,0.056250,-7.000000,0,0.012350,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.002449,-0.034085,-0.024881,-0.165005,-0.213493,-0.342847,0.105974,-0.437042,15627971.333333,16023322.800000,18427230.700000,0.854622,36.996000,37.977000,39.570500,-0.091920,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0,0.050422,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.060139,-0.054348,-0.050864,-0.128168,-0.165432,-0.298662,-0.171248,0.016966,2732391.133333,2716910.680000,2564407.670000,1.379571,258.961601,263.906201,266.468701,-0.110390,4.800000,0.000000,0.200000,0.000000,0.000000,0.600000,0.110000,-4.000000,0,0.032036,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.027424,-0.013753,0.027893,-0.046011,-0.079436,0.009423,0.125953,0.402579,1695465.888889,1661169.533333,1499336.550000,1.034568,265.550335,266.663980,269.063325,-0.072193,5.500000,0.333333,0.666667,0.333333,0.166667,0.166667,0.366667,6.000000,0,0.010598,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.052037,-0.051478,0.007631,-0.047543,-0.088662,-0.177055,0.484615,1.078461,21291404.685185,20581601.700000,21693601.813889,0.991583,372.944223,377.262357,378.490780,-0.082669,5.611111,0.055556,0.444444,0.055556,0.000000,0.166667,0.152778,0.000000,0,-0.007012,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.000291,-0.018839,0.003118,-0.165677,-0.191412,-0.216645,0.060697,0.507914,5743822.272727,5830506.090909,6055785.159091,1.009679,29.372611,29.802519,30.574350,-0.091397,5.272727,0.272727,0.727273,0.090909,0.000000,0.090909,0.268182,11.000000,0,0.041981,False,neutral,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.088949,-0.057621,0.021148,-0.024062,-0.059369,-0.274678,0.185965,1.157447,113419279.666667,98625247.800000,72597466.950000,1.791512,10.276000,10.243000,10.225500,-0.132974,6.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.350000,-2.000000,0,0.018435,False,neutral,none,unclear,unclear,needs_review
