industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.052025,-0.063860,-0.085127,-0.108584,-0.073935,-0.006412,-0.128176,0.216474,57369735.666667,50386641.400000,48150850.350000,1.212029,407.756006,419.665002,422.486000,-0.115585,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-1.000000,0,-0.047197,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.157037,-0.199571,-0.116925,0.107843,0.129588,0.216339,0.335597,1.254623,5609867.000000,4945844.200000,6162642.050000,1.069636,86.066001,88.630801,84.193000,-0.207431,3.800000,0.000000,0.200000,0.000000,0.000000,0.400000,0.090000,-14.000000,0,-0.074888,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.043827,-0.075941,-0.017611,-0.066014,-0.041233,0.005278,-0.241785,-0.067396,24635612.888889,23500987.733333,22436015.266667,0.960128,72.936000,76.106472,77.012291,-0.130203,5.166667,0.000000,0.333333,0.000000,0.000000,0.000000,0.083333,6.000000,0,0.016437,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.030086,-0.033464,-0.016416,0.004562,0.008391,0.144752,0.160003,0.338974,27686684.708333,23556044.475000,18309096.368750,1.508473,445.428501,448.510749,444.292285,-0.039553,5.625000,0.000000,0.125000,0.000000,0.000000,0.750000,0.106250,4.000000,0,-0.007423,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.124939,-0.195096,-0.153543,-0.205991,-0.175149,-0.149675,-0.283049,0.038190,10511702.458333,10493651.475000,9680404.743750,1.266993,99.441249,103.675749,103.794538,-0.205148,4.125000,0.000000,0.000000,0.000000,0.000000,0.500000,0.050000,-9.000000,0,-0.096302,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.136613,-0.206022,-0.108928,-0.003516,0.151300,0.614180,0.075916,0.426522,31924661.666667,33368337.000000,33228399.250000,1.055946,62.032001,65.845000,60.768500,-0.213404,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.000000,0,-0.112489,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.126849,-0.132993,-0.077437,-0.021392,0.004948,0.153312,0.191617,0.662559,3141216.533333,3090677.920000,2967820.480000,1.100674,303.069802,309.174101,310.590627,-0.156328,4.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.020000,-6.000000,0,-0.062116,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.046444,-0.048493,-0.072609,-0.025152,-0.037232,0.084923,0.154260,0.777834,2127920.777778,2077559.133333,2184675.616667,0.908882,267.647998,268.530582,267.313393,-0.099670,4.500000,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,-1.000000,0,-0.020474,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.065987,-0.065017,-0.011800,0.076455,0.093629,0.715267,0.875930,1.723894,38514486.888889,36439616.577778,32575599.422222,1.321188,520.853283,514.923675,489.618977,-0.128698,5.055556,0.166667,0.444444,0.166667,0.166667,0.555556,0.275000,-3.000000,0,-0.064945,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.171782,-0.204737,-0.221066,-0.022657,0.042696,0.552476,1.143344,1.737130,17249096.424242,18166990.581818,19976960.372727,1.049777,43.485909,48.409500,47.166523,-0.340262,4.000000,0.000000,0.090909,0.000000,0.000000,0.090909,0.031818,-10.000000,0,-0.028675,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.166667,-0.178042,-0.158566,-0.005029,0.080343,0.775641,1.281713,1.617665,155551833.666667,148877600.200000,127342320.050000,1.403007,15.234000,15.507000,14.925000,-0.178042,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-14.000000,0,-0.075888,False,weak,none,unclear,unclear,needs_review
