industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Energy Storage,5,5,-0.002268,-0.063721,-0.077550,-0.249580,-0.243269,0.040229,-0.032965,0.170870,2684714.266667,2615992.560000,3505792.140000,0.663804,66.244401,68.369800,74.104100,-0.129329,4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.003377,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.003961,0.007663,0.027452,0.093091,0.074168,0.031960,-0.068564,-0.130483,23913472.055556,26208106.566667,24658102.475000,0.957411,83.582000,83.249333,81.561250,-0.076402,4.500000,0.500000,0.500000,0.166667,0.000000,0.166667,0.283333,0.000000,1,0.010934,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.001552,-0.005771,-0.002621,-0.012721,-0.012740,0.083378,0.147971,0.300233,16094059.041667,15632476.350000,16827227.168750,0.744247,446.337044,448.023968,447.494602,-0.029169,5.125000,0.125000,0.500000,0.000000,0.000000,0.000000,0.150000,5.000000,0,0.010887,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.071851,-0.008743,-0.014823,-0.159921,-0.181406,-0.231922,-0.371728,-0.222444,7645933.791667,7567980.275000,7442151.943750,0.951020,91.933375,93.081313,95.099313,-0.118666,5.875000,0.500000,0.375000,0.250000,0.000000,0.250000,0.281250,7.000000,0,0.037533,False,momentum_leader,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.011681,-0.096208,-0.217152,-0.391118,-0.372060,-0.265108,-0.300984,-0.153314,19201605.000000,20516483.000000,21437050.750000,0.800400,35.427999,38.802000,45.061500,-0.240461,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.023134,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.005601,-0.020537,-0.050956,-0.184462,-0.162039,-0.023249,0.009709,0.368036,3647512.066667,3255651.240000,3174024.810000,0.826171,298.001403,300.680100,307.454950,-0.083008,4.400000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,-2.000000,0,-0.002812,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.003089,-0.011810,-0.015055,-0.045880,-0.035296,-0.037339,0.107315,0.589561,2474407.444444,2350251.133333,2335216.950000,0.862669,256.399334,261.503500,270.291666,-0.082415,4.666667,0.333333,0.333333,0.000000,0.000000,0.333333,0.183333,7.000000,0,0.024209,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,0.038195,-0.025729,-0.001629,-0.161668,-0.147028,0.329922,0.648917,1.529664,24395596.685185,25257211.344444,28040025.891667,0.822766,395.774777,405.168294,418.892840,-0.111182,4.944444,0.166667,0.444444,0.000000,0.000000,0.000000,0.144444,12.000000,0,0.027333,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.067196,-0.057629,-0.124844,-0.177619,-0.217187,-0.207449,0.042839,0.686674,8948137.969697,9903533.690909,10491163.422727,0.731749,30.374545,32.180182,34.569909,-0.189257,3.363636,0.181818,0.090909,0.000000,0.000000,0.000000,0.059091,0.000000,0,0.048892,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.024085,-0.091453,-0.102954,-0.263340,-0.212009,0.002830,0.622901,1.409997,97283528.666667,110246437.200000,87446274.300000,1.079662,10.492000,11.314000,12.164500,-0.218605,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,0.046272,False,weak,none,unclear,unclear,needs_review
