industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.052669,-0.021707,-0.005308,0.030435,-0.037161,0.141942,-0.080284,0.352876,55482180.000000,49992008.000000,49154912.000000,0.773085,412.403998,398.582996,399.817996,-0.074888,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,0,-0.127209,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.095059,-0.103541,-0.185610,-0.170812,-0.284027,0.135389,0.152092,0.475101,3681075.933333,4216377.560000,4364769.390000,1.091604,77.618800,79.838401,80.809100,-0.152276,4.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,-3.000000,0,-0.092444,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.011199,0.034637,0.065959,0.184571,0.114745,0.275366,-0.095799,-0.070483,22822847.277778,22985925.033333,25588781.258333,0.742582,82.588334,79.873167,78.015333,-0.053007,5.666667,0.666667,0.833333,0.333333,0.000000,0.000000,0.425000,-2.000000,0,-0.044723,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,-0.006376,-0.003543,-0.010210,0.026922,-0.006907,0.188473,0.177776,0.322036,16135085.083333,16515293.825000,21169098.843750,0.944468,450.081006,446.983778,445.893601,-0.017616,4.875000,0.625000,0.625000,0.250000,0.125000,0.125000,0.381250,-1.000000,0,-0.027543,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.044718,-0.073420,-0.149541,-0.101283,-0.182626,-0.107176,-0.278287,-0.107333,7142272.250000,7117878.350000,8971130.212500,0.873041,94.212625,97.117313,97.774607,-0.140873,2.625000,0.125000,0.000000,0.000000,0.000000,0.000000,0.025000,2.000000,0,-0.056367,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.117510,-0.158129,-0.222222,-0.201127,-0.309168,0.551300,-0.030148,0.008672,16034952.666667,15475651.600000,24726867.900000,0.754453,49.602000,51.321000,54.598500,-0.215903,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.149206,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.043335,-0.030100,-0.142230,-0.119548,-0.186645,0.063754,0.048970,0.458906,3027422.000000,3064893.200000,3347960.300000,0.989956,318.710398,314.229800,308.111368,-0.116152,3.600000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,2.000000,0,-0.052897,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.059424,-0.046711,-0.025529,0.025866,-0.029931,0.106725,0.174210,0.603599,2375642.388889,2482235.433333,2463696.358333,0.974069,279.578498,279.079748,274.036874,-0.096571,5.666667,0.333333,0.500000,0.333333,0.000000,0.166667,0.291667,-9.000000,0,-0.071315,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.069738,-0.083793,-0.161979,-0.000693,-0.096097,0.592594,0.782963,1.474824,28200222.444444,29568251.244444,33524019.755556,0.865190,427.093485,432.621055,433.152666,-0.155247,3.888889,0.166667,0.000000,0.000000,0.000000,0.000000,0.033333,-7.000000,0,-0.072391,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.111243,-0.103242,-0.060524,-0.199713,-0.299288,0.010083,0.552862,0.962251,8956409.696970,10545980.363636,15949971.909091,0.597951,39.200909,36.959636,38.256040,-0.144583,3.636364,0.090909,0.272727,0.000000,0.000000,0.000000,0.086364,-6.000000,0,-0.206718,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.082107,-0.090560,-0.178794,-0.175939,-0.287004,0.332958,0.820276,1.326640,65902215.666667,61319589.400000,100114732.350000,0.692146,12.524000,13.015000,13.571500,-0.152360,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,-0.052128,False,weak,none,unclear,unclear,needs_review
