industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.096690,0.016763,0.013311,-0.054958,-0.068446,0.138214,-0.151545,0.296480,46893414.000000,45636368.400000,47918892.100000,1.193319,384.761993,394.153995,400.355498,-0.087632,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,9.000000,0,0.068649,False,neutral,none,unclear,unclear,needs_review
Energy Storage,5,5,0.019269,-0.093428,-0.058255,-0.152540,-0.180664,0.203036,0.342017,0.993852,3784196.733333,3917062.040000,4950117.510000,0.716720,82.058001,82.677201,83.895100,-0.140578,4.600000,0.000000,0.400000,0.000000,0.000000,0.000000,0.100000,3.000000,0,0.012159,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.039611,0.032629,0.094315,0.002726,0.045919,0.336029,-0.143098,-0.091171,26099778.888889,27224254.000000,26002956.833333,0.878061,77.158000,78.234000,76.306543,-0.078442,5.666667,0.666667,0.833333,0.666667,0.000000,0.000000,0.508333,-1.000000,2,0.035670,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,0.009265,-0.009920,0.008178,-0.000541,0.001594,0.232611,0.180481,0.337952,20566323.958333,20879754.375000,21803046.831250,0.846694,443.837049,446.798451,445.721441,-0.032928,4.875000,0.250000,0.875000,0.250000,0.000000,0.000000,0.331250,-1.000000,0,0.012322,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.029152,-0.082155,-0.001531,-0.145532,-0.140057,-0.035672,-0.211369,-0.083275,8723964.291667,8448358.575000,10184279.643750,0.628052,100.022001,101.346530,100.304229,-0.130271,4.750000,0.000000,0.500000,0.000000,0.000000,0.000000,0.125000,-4.000000,0,0.031528,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.005224,-0.076132,-0.068626,-0.252393,-0.231822,0.958561,0.081493,0.253898,37439785.333333,32865651.200000,28805292.800000,0.790242,53.040000,55.200000,58.765500,-0.194018,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,0.051896,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.048134,-0.115916,-0.063426,-0.158422,-0.146836,0.082645,0.080469,0.616529,4722376.400000,3829985.840000,3306951.460000,1.004072,309.749202,312.604000,306.218776,-0.154444,4.800000,0.000000,0.200000,0.000000,0.000000,0.400000,0.090000,-5.000000,0,-0.019611,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.052934,0.021777,0.065556,0.043112,0.026705,0.229563,0.315641,0.911407,3213355.333333,2841826.533333,2388911.633333,1.031567,278.580998,276.918166,271.473666,-0.055721,6.166667,1.000000,0.833333,0.500000,0.000000,0.166667,0.550000,7.000000,1,0.011584,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,0.005614,-0.080410,0.000594,0.065814,0.065228,0.896090,1.077918,1.860502,34669851.166667,33607036.255556,35197099.897222,0.906299,438.158178,445.092677,431.749680,-0.132093,5.222222,0.166667,0.444444,0.166667,0.000000,0.055556,0.191667,-8.000000,0,0.014652,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.146413,0.044278,-0.066651,-0.322782,-0.337374,0.350631,0.723438,1.270550,15864498.969697,14104632.109091,19369385.300000,1.237070,34.718364,36.423500,40.152134,-0.214065,4.000000,0.454545,0.363636,0.000000,0.000000,0.454545,0.227273,4.000000,0,0.179652,False,early_recovery,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.056481,-0.097020,-0.119595,-0.121968,-0.147251,0.632832,0.977238,1.543506,104155578.666667,97716007.200000,123151251.800000,0.758556,13.506000,13.808000,14.482000,-0.122132,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,0,-0.061438,False,weak,none,unclear,unclear,needs_review
