ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
NXT,Nextracker Inc.,Renewables,2026-05-13,251,0.083075,0.081615,0.193402,0.238376,4955874.000000,3669424.400000,2189821.100000,2.754162,126.954001,124.018000,119.414500,-0.041402,7,False,True,True,False,0.031815,challenger,3,0.141989,0.000000,1.000000,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,6031122,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-13,251,0.025671,0.081181,0.175134,0.152031,5028362.000000,5741737.200000,5602859.300000,1.048712,8.492000,8.201000,8.018500,-0.064147,7,False,True,False,False,0.013547,specialist,3,0.096215,-0.265050,0.510802,momentum_leader,extended,neutral,extended,strong_uptrend,too_extended,5875786,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-13,251,0.096326,0.161327,0.209119,0.172041,1729661.000000,1688256.600000,1054649.150000,2.579420,125.481998,120.070998,115.875999,-0.012185,7,True,True,True,True,0.047533,specialist,3,0.151144,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,2720383,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-13,251,-0.085265,0.629793,0.868132,0.452991,24303760.333333,32092716.200000,12041359.050000,2.089106,22.348000,17.469000,15.327250,-0.156560,9,False,True,True,True,0.634245,emerging_leader,3,0.441876,-0.314303,0.635480,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,25155681,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-13,251,-0.018559,-0.175985,-0.130561,-0.163721,144293.666667,260356.200000,161039.050000,0.697228,8.980000,9.798000,10.417000,-0.199817,6,False,False,False,True,-0.364448,specialist,3,-0.136988,-0.698221,0.119390,exhaustion,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,112281,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-13,251,0.152263,0.173184,0.346585,0.305158,7633849.000000,6267389.400000,7302742.350000,1.559270,37.810001,36.022000,35.009000,-0.038700,6,False,True,True,True,0.112699,specialist,3,0.199692,-0.187149,0.621526,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,11386947,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-13,251,0.035593,0.053189,0.028619,0.130584,2823312.000000,3372467.200000,3660741.800000,1.072142,40.978000,41.743000,42.203500,-0.135081,6,True,False,False,True,-0.205267,specialist,3,0.013423,-0.175439,0.753555,exhaustion,neutral,neutral,neutral,early_recovery,not_eligible_industry,3924836,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-13,251,-0.008018,-0.000636,0.056658,0.307485,579396.000000,687177.600000,851519.400000,0.600559,268.879999,265.114001,242.255001,-0.015291,6,False,False,False,False,-0.177229,specialist,3,0.103176,-0.015291,0.972473,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,511388,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-13,251,-0.039528,-0.043079,-0.047507,-0.077056,2786137.666667,2464742.600000,2458875.650000,0.802771,437.549994,445.859998,456.944998,-0.082398,6,False,False,False,True,-0.126957,core_leader,4,-0.054000,-0.270861,0.070664,exhaustion,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,1973913,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-13,251,0.010034,-0.049937,0.186237,-0.004329,4235572.000000,4238843.200000,3996610.800000,0.658762,360.470001,356.826004,368.120500,-0.074174,7,False,False,False,False,0.106787,specialist,4,-0.012878,-0.130836,0.839715,exhaustion,neutral,extended,extended,sideways_base,not_eligible_industry,2632816,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-13,251,-0.048958,-0.186887,-0.132868,-0.153388,1816816.333333,2236809.800000,1710142.450000,1.278460,52.296000,55.571000,58.330000,-0.186887,3,False,False,False,True,-0.212319,emerging_leader,4,-0.147437,-0.430355,0.379623,exhaustion,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,2186349,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-13,251,0.002423,-0.009492,0.136906,0.144917,722600.666667,867860.400000,798655.100000,0.767167,453.833997,438.109998,422.445001,-0.023512,5,False,False,False,False,0.057456,core_leader,4,0.077040,-0.009492,0.972898,exhaustion,neutral,very_extended,very_extended,overextended,not_eligible_industry,612702,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-13,251,-0.030765,0.022165,0.189088,0.164714,2715206.000000,4083103.600000,2620670.900000,1.033559,65.632001,61.700000,58.070500,-0.053821,7,False,True,False,False,0.109638,specialist,4,0.095909,-0.053821,0.904266,exhaustion,extended,extended,extended,strong_uptrend,not_eligible_industry,2708618,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-13,251,0.091713,0.073990,0.144846,0.074551,1747030.333333,1358218.200000,925654.550000,1.501630,232.031998,229.537997,228.913998,-0.055710,6,True,True,True,False,0.065395,specialist,4,0.077959,-0.277127,0.334084,exhaustion,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,1389991,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-13,251,-0.067735,-0.014824,0.004607,0.026629,5597396.666667,7938578.000000,5480544.500000,0.958042,72.012000,71.636000,71.313500,-0.067735,4,False,False,False,False,-0.006700,challenger,3,-0.021504,-0.139687,0.646159,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,5250590,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-13,251,-0.003086,-0.022477,-0.112093,-0.087553,20038659.666667,17654255.800000,15282068.950000,1.022668,45.466000,47.106000,48.791000,-0.106463,2,False,False,False,True,-0.123400,core_leader,3,-0.072985,-0.418668,0.161371,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,15628479,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-13,251,-0.003635,-0.029096,0.077949,-0.121049,19387367.666667,19635440.600000,31044230.150000,0.473747,77.821999,76.829000,80.874750,-0.049889,7,False,False,False,False,0.066643,emerging_leader,3,-0.051002,-0.496589,0.175093,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,14707103,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-13,251,0.003182,0.019398,0.110439,0.030117,10496163.333333,10711198.000000,10132339.500000,0.820619,204.032004,199.788004,199.403502,-0.068329,6,False,True,False,False,0.099132,challenger,3,0.012018,-0.519272,0.217841,neutral,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,8314790,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-13,251,-0.027936,-0.060736,-0.013849,-0.185205,63823851.666667,61153351.000000,68770477.750000,0.838551,15.844000,16.027000,17.276250,-0.068168,4,False,False,False,False,-0.025155,emerging_leader,3,-0.113812,-0.524682,0.129315,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,57667555,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-13,251,-0.007499,-0.031260,0.000788,0.065582,6608825.000000,7337215.000000,5547078.750000,1.236340,65.356000,65.807000,64.978000,-0.059372,4,False,False,False,False,-0.010519,specialist,3,-0.022284,-0.310805,0.422961,neutral,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,6858075,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-13,251,0.000800,-0.008043,-0.049501,-0.187076,38264724.000000,36327374.400000,44064183.600000,0.696281,87.281999,88.925999,91.801500,-0.087170,3,False,False,False,True,-0.005168,core_leader,4,-0.046203,-0.346143,0.201540,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,30681072,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-13,251,-0.009940,-0.056461,0.003088,-0.033385,15972291.000000,18223954.600000,16717268.650000,0.698647,75.878000,75.517000,75.664500,-0.056461,5,False,False,False,False,0.047421,core_leader,4,-0.012747,-0.253746,0.178525,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,11679473,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-13,251,-0.060216,-0.049400,-0.052110,-0.033016,4334685.000000,5619051.000000,3845377.750000,0.887131,137.490002,138.794002,140.139500,-0.061344,6,False,False,False,False,-0.007778,challenger,4,-0.051160,-0.077750,0.656557,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3411355,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-13,251,-0.090648,-0.112520,-0.119648,-0.171534,5143406.666667,6692164.000000,4833856.000000,1.263137,159.374002,164.804001,171.746001,-0.152241,3,False,False,False,True,-0.075316,challenger,4,-0.132032,-0.470895,0.018277,weak,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,6105820,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-13,251,0.031281,0.013286,-0.028564,-0.188772,1799739.333333,1933523.600000,2405445.900000,0.743238,425.681995,429.950998,467.859001,-0.064315,5,True,False,False,False,0.015769,challenger,4,-0.078996,-0.444645,0.049979,weak,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1787818,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-13,251,-0.090268,-0.085539,-0.019260,-0.045387,16209824.666667,19059294.800000,18470988.700000,0.910448,20.698000,20.766000,20.471500,-0.131508,4,False,False,False,True,0.025072,non_leader,4,-0.054783,-0.505999,0.165474,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,16816874,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-13,251,0.041117,0.025821,0.013503,-0.034567,6727609.000000,6600625.400000,7560111.350000,0.704636,223.987997,225.134999,227.082499,-0.037111,5,True,False,False,False,-0.004126,core_leader,4,0.014697,-0.072980,0.829138,neutral,neutral,extended,extended,early_recovery,not_eligible_industry,5327127,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-13,251,0.018585,-0.000969,0.022533,-0.037744,8321678.666667,7603827.200000,9283541.800000,0.872193,112.156000,112.194000,112.837500,-0.020077,6,False,False,False,False,0.004903,core_leader,4,0.005428,-0.078990,0.813906,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,8097036,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-13,251,0.010903,-0.005333,0.004894,-0.029477,36581291.333333,39398654.800000,37205573.700000,1.058077,25.874000,25.953146,26.238167,-0.022326,6,False,False,False,False,-0.012736,specialist,4,-0.010602,-0.075709,0.716658,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,39366374,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-13,251,0.034483,0.016924,0.022610,0.000384,5836770.000000,5821362.000000,6831870.500000,0.810102,204.680002,206.062003,204.297002,-0.046233,5,True,False,False,False,0.004980,core_leader,4,0.020573,-0.126569,0.548184,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,5534510,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-13,251,0.055740,0.092246,0.082052,0.277376,8140543.666667,7222426.200000,8516576.550000,0.967024,386.342004,377.287003,361.929501,-0.018557,7,True,True,False,False,0.064422,core_leader,4,0.108393,0.000000,1.000000,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,8235731,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-13,251,0.000788,-0.017912,-0.039814,-0.125029,10038176.666667,10064466.000000,9865861.500000,0.949094,76.336000,77.634000,80.485001,-0.079412,3,False,False,False,False,-0.057443,specialist,4,-0.053116,-0.265333,0.057203,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,9363630,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-13,251,-0.028548,-0.038269,-0.028813,-0.000481,7737232.333333,7699699.400000,8853619.850000,0.753477,144.398001,145.255998,145.185607,-0.038269,6,False,False,False,False,-0.037979,core_leader,4,-0.020289,-0.142876,0.207222,neutral,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,6670997,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-13,251,0.023463,0.013000,0.017624,0.065728,14314982.000000,14384709.200000,14238487.300000,0.849384,79.160001,78.904002,77.517001,-0.010223,5,True,False,False,False,0.008458,core_leader,4,0.035386,-0.009173,0.954237,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,12093946,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-13,251,-0.034601,-0.042896,-0.038766,-0.036035,6695451.666667,5896951.000000,5939882.750000,0.919607,152.288000,154.293001,155.075000,-0.058174,5,False,False,False,False,-0.047932,core_leader,4,-0.037433,-0.116643,0.566592,neutral,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,5462355,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-13,251,0.007974,0.012615,0.028989,0.055794,16697925.666667,16042575.400000,16358603.850000,0.822758,129.958398,130.327487,129.289364,-0.031051,6,False,False,False,False,0.019823,core_leader,4,0.016866,-0.014182,0.952591,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,13459177,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-13,251,0.024078,0.037489,0.035957,0.050601,1942423.000000,1929293.800000,1741398.450000,0.936356,1015.055981,1012.499994,1006.057761,-0.020336,6,True,True,False,False,0.026791,core_leader,4,0.026859,-0.016989,0.912189,neutral,neutral,extended,extended,early_recovery,not_eligible_industry,1630569,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-13,251,0.003655,-0.003289,0.040005,0.059002,4424574.333333,4544384.600000,5271436.150000,0.736085,87.392001,86.944002,85.410677,-0.021659,7,False,False,False,False,0.030839,specialist,4,0.028794,-0.108169,0.564358,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,3880223,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-13,251,0.006358,0.011556,0.043186,0.060534,45236618.666667,46932311.200000,48611722.800000,0.771430,737.797998,730.391003,720.027502,-0.003663,7,False,True,False,False,-0.000852,non_leader,5,0.030947,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,37500556,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-13,251,0.004893,0.027222,0.080324,0.121290,39736084.666667,41461550.800000,39583687.700000,0.942715,708.281995,693.356000,673.387994,-0.008482,7,False,True,False,False,0.036286,non_leader,5,0.061364,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,37316154,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-13,251,-0.005279,-0.014400,0.038922,0.049297,22542269.000000,23690301.400000,26883580.350000,0.746620,283.400006,282.149002,278.543002,-0.015830,7,False,False,False,False,-0.005115,non_leader,5,0.014816,-0.014400,0.952199,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,20071807,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-13,251,0.002036,-0.003827,0.017333,0.026058,4954687.333333,4569952.400000,4301923.100000,0.736708,496.836005,495.741998,493.732199,-0.014276,6,False,False,False,False,-0.026705,non_leader,5,0.006902,-0.005690,0.968289,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,3169262,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-13,251,0.005071,0.007876,0.041404,0.056396,3346884.666667,3281790.800000,3332997.700000,0.990386,362.840002,359.650000,354.877498,-0.004587,7,False,True,False,False,-0.002634,non_leader,5,0.027707,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,3300954,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-13,251,0.006445,0.011487,0.043058,0.060549,5392104.000000,5356942.400000,5860580.600000,0.752402,678.235986,671.435992,661.918497,-0.003623,7,False,True,False,False,-0.000980,non_leader,5,0.030958,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,4409512,ok,資料日期與本次市場日期一致。
