industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.120065,0.132533,0.051006,0.003681,0.022651,0.144048,-0.074711,0.347378,46950212.666667,44884707.600000,47979361.900000,0.829924,402.513995,397.162994,400.669498,-0.073892,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,9.000000,0,0.030361,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,0.013058,0.009816,-0.057090,-0.248268,-0.213250,0.189884,0.345223,0.763589,4600712.800000,4303291.680000,4485908.920000,0.859873,82.684400,82.839601,82.975800,-0.145093,5.000000,0.400000,0.400000,0.000000,0.000000,0.000000,0.180000,-5.000000,0,-0.027450,False,neutral,none,unclear,unclear,needs_review
Fintech,6,6,0.040259,0.063385,0.045083,0.066840,0.034002,0.288369,-0.113341,-0.083496,22517430.611111,24796915.033333,25683918.758333,0.956118,78.206667,78.337167,76.315750,-0.067388,5.000000,1.000000,0.833333,0.166667,0.000000,0.166667,0.466667,0.000000,0,0.037815,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,0.018189,0.013957,0.004405,-0.005166,-0.001986,0.215103,0.187431,0.330515,17105692.583333,19030129.075000,22062075.450000,0.645355,447.006354,446.742999,445.515383,-0.027062,5.125000,1.000000,0.375000,0.250000,0.000000,0.000000,0.356250,-1.000000,0,-0.006432,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.019415,-0.057903,-0.066877,-0.214330,-0.165904,-0.060988,-0.201708,-0.070446,6679025.083333,8092495.050000,9552128.137500,0.968452,97.245000,100.194861,98.990525,-0.155315,3.750000,0.000000,0.250000,0.000000,0.000000,0.250000,0.087500,-15.000000,0,0.012074,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.042385,-0.041045,-0.083125,-0.280112,-0.258083,0.782865,0.135912,0.148603,16714926.666667,27960676.000000,27381064.000000,0.454218,51.682001,53.942000,56.964500,-0.154492,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,0.038298,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,0.020904,-0.034345,-0.060478,-0.154961,-0.122827,0.084812,0.114515,0.572513,3215852.000000,4096359.200000,3374307.800000,0.864138,316.003200,316.766199,307.392282,-0.139424,4.600000,0.200000,0.200000,0.200000,0.000000,0.200000,0.160000,-12.000000,0,-0.012470,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.035239,0.065359,0.060710,0.029693,0.048907,0.208007,0.315722,0.802285,2598116.166667,2989783.033333,2429484.091667,1.025809,285.038500,279.540583,273.344541,-0.058369,6.166667,1.000000,0.833333,0.833333,0.166667,0.166667,0.666667,0.000000,3,-0.039307,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,0.015179,-0.013591,-0.014966,-0.019256,0.032576,0.815880,1.026705,1.757200,30739981.462963,33343286.655556,34850659.163889,0.950422,445.596113,446.556806,434.379958,-0.136114,5.277778,0.333333,0.444444,0.277778,0.222222,0.222222,0.313889,-10.000000,0,-0.054327,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.156665,0.157254,0.026339,-0.243713,-0.244562,0.347111,0.869861,1.304359,14213717.878788,14723452.545455,17478636.318182,0.783875,37.367455,36.867046,39.324083,-0.184958,4.636364,1.000000,0.454545,0.181818,0.000000,0.090909,0.368182,14.000000,0,0.046739,False,neutral,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.007686,-0.065170,-0.076538,-0.233828,-0.205538,0.605721,0.962006,1.510389,68634142.666667,85038065.600000,113334021.400000,0.485291,13.242000,13.547000,14.136500,-0.105336,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.000000,0,-0.034513,False,weak,none,unclear,unclear,needs_review
