ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
NXT,Nextracker Inc.,Renewables,2026-05-11,251,0.001428,0.079791,0.030021,0.131869,2210800.333333,1949780.200000,1816870.050000,1.735348,124.490001,120.925000,117.579501,-0.041402,6,True,True,False,False,-0.039645,challenger,3,0.073827,-0.031897,0.947863,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,3152901,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-11,251,0.073801,0.139687,0.095358,0.247143,6059853.000000,5975451.800000,5862762.950000,0.777630,8.362000,8.046000,7.926500,-0.056747,6,True,True,False,False,0.025691,specialist,3,0.101369,-0.270067,0.501543,neutral,extended,neutral,extended,early_recovery,not_eligible_industry,4559059,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-11,251,0.076354,0.077855,0.083808,0.101087,1449880.666667,1261348.400000,926597.100000,1.184271,119.603998,116.448999,114.323999,-0.024149,5,True,False,False,False,0.014142,specialist,3,0.081400,-0.045832,0.899121,neutral,extended,extended,extended,strong_uptrend,not_eligible_industry,1097342,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-11,251,0.860619,1.046229,0.888473,0.848352,38226149.000000,26072189.400000,10145612.350000,2.680503,18.922000,15.549000,14.658750,-0.042105,8,True,True,True,True,0.712570,emerging_leader,3,0.721156,-0.217189,0.748111,momentum_leader,very_extended,neutral,very_extended,overextended,too_extended,27195347,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-11,251,-0.163153,-0.098717,-0.191320,-0.053886,350782.333333,293649.400000,159577.350000,1.157727,9.702000,10.106000,10.578000,-0.199817,5,False,False,False,True,-0.367223,specialist,3,-0.136888,-0.693521,0.125318,momentum_leader,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,184747,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-11,251,0.051676,0.157038,0.068388,0.200191,4972573.000000,5654603.800000,7193035.950000,0.903627,36.278001,34.623000,34.244000,-0.090671,5,True,False,False,True,-0.107515,specialist,3,0.099463,-0.271337,0.451272,momentum_leader,extended,neutral,extended,overextended,too_extended,6499819,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-11,251,0.029057,0.006503,-0.117982,-0.032863,3614702.000000,4885601.200000,3936995.300000,0.623904,41.390000,42.011000,42.084500,-0.135081,5,True,False,False,True,-0.293885,specialist,3,-0.006998,-0.194332,0.727014,momentum_leader,neutral,neutral,neutral,early_recovery,avoid_for_now,2456306,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-11,251,0.014883,0.055744,0.231956,0.322870,756826.666667,749336.000000,872414.000000,0.656546,267.732001,258.434001,236.226501,-0.008753,7,False,True,False,False,0.056053,specialist,3,0.148897,0.000000,1.000000,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,572780,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-11,251,-0.070108,-0.071383,-0.108134,-0.084757,2663117.000000,2584870.200000,2437592.550000,1.651076,445.344000,451.492999,460.516998,-0.099820,4,False,False,False,True,-0.107727,core_leader,4,-0.087851,-0.291456,0.000000,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,4024651,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-11,251,-0.041414,0.086534,-0.087960,-0.009429,4253529.000000,4032497.400000,3825254.350000,1.117778,364.020001,353.289001,368.552499,-0.194144,6,False,False,False,True,-0.087553,specialist,4,-0.005189,-0.123039,0.849268,early_recovery,neutral,extended,extended,overextended,avoid_for_now,4275787,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-11,251,-0.154513,-0.092807,-0.131216,-0.053104,2565765.333333,2471939.200000,1717159.800000,1.150619,55.934000,56.909000,59.042500,-0.154513,4,False,False,False,True,-0.130809,emerging_leader,4,-0.124190,-0.407675,0.419413,early_recovery,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,1975796,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-11,251,-0.005856,0.140766,0.122235,0.119869,910020.000000,1155252.000000,784883.000000,0.921360,450.876001,427.252002,417.075002,-0.023512,5,False,False,False,False,0.122643,core_leader,4,0.094911,-0.005856,0.983607,early_recovery,extended,very_extended,very_extended,overextended,too_extended,723160,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-11,251,0.080308,0.194671,0.220911,0.236624,5077687.666667,5110012.600000,2561413.150000,1.157159,63.986001,59.494000,57.115500,-0.004094,7,True,True,False,True,0.221319,specialist,4,0.177614,0.000000,1.000000,early_recovery,very_extended,very_extended,very_extended,overextended,too_extended,2963963,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-11,251,-0.055710,-0.030260,-0.018281,-0.040382,840092.333333,764255.400000,797118.850000,1.217230,225.951999,224.160999,227.303499,-0.055710,4,False,False,False,False,-0.017873,specialist,4,-0.045505,-0.364425,0.124314,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,wait_for_stabilization,970277,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-11,251,0.033037,0.017663,0.026515,0.139365,9059137.333333,7473982.400000,5380790.600000,0.795889,72.048000,71.346000,70.924500,-0.024478,4,True,False,False,False,0.046081,challenger,3,0.031660,-0.097892,0.752030,early_recovery,neutral,neutral,neutral,strong_uptrend,avoid_for_now,4282512,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-11,251,-0.025935,-0.105576,-0.094434,-0.051358,14715894.666667,20613436.800000,14281854.200000,1.120750,45.884000,48.097000,49.134500,-0.115234,2,False,False,False,True,-0.074869,core_leader,3,-0.082722,-0.420724,0.157252,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,16006384,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-11,251,0.021885,0.055258,-0.037761,0.127110,21936327.000000,23047336.200000,35240544.050000,0.736066,78.034000,76.654000,81.444250,-0.132448,7,True,False,False,True,-0.018195,emerging_leader,3,-0.008156,-0.470156,0.245712,early_recovery,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,25939381,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-11,251,0.094160,0.067048,0.101281,0.241047,11866428.666667,10687677.200000,10369614.300000,1.311282,201.286005,196.427003,197.947002,-0.063730,6,True,True,True,False,0.120847,challenger,3,0.094232,-0.484015,0.270946,early_recovery,extended,reasonable_pullback,extended,strong_uptrend,too_extended,13597486,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-11,251,-0.002454,0.003704,-0.133262,-0.046334,61009181.666667,58595689.000000,69078547.250000,1.003406,16.066000,16.294500,17.550750,-0.154412,4,False,False,False,True,-0.113697,emerging_leader,3,-0.073544,-0.495188,0.178259,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,69313845,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-11,251,0.013266,-0.009392,0.020267,0.278622,8183115.333333,6808769.200000,5659967.300000,1.364486,66.042000,65.575000,64.302000,-0.052265,5,False,False,False,False,0.039833,specialist,3,0.033405,-0.279128,0.481772,early_recovery,neutral,neutral,neutral,sideways_base,avoid_for_now,7722946,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-11,251,-0.031947,-0.061195,-0.064792,-0.171675,35556330.000000,40112538.000000,44243719.500000,0.902132,87.469998,89.842999,93.739999,-0.087170,3,False,False,False,True,-0.010844,core_leader,4,-0.088436,-0.361899,0.165194,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,39913690,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-11,251,-0.038146,0.030028,-0.001573,0.052668,20712224.666667,25068734.800000,17090428.700000,1.109900,76.089999,75.269000,75.621000,-0.046988,5,False,False,False,False,0.052374,core_leader,4,0.006995,-0.239261,0.225420,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,18968674,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-11,251,-0.020232,-0.013035,-0.028428,0.051642,6695101.333333,5516620.800000,3778665.200000,1.358100,139.722003,139.881001,140.285000,-0.032543,7,False,False,False,False,0.025520,challenger,4,-0.023060,-0.049452,0.781557,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,5131804,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-11,251,-0.063345,-0.088312,-0.096116,-0.014285,7459807.000000,7437704.200000,4784371.050000,0.909382,165.344000,168.508000,173.707250,-0.105266,3,False,False,False,True,-0.042169,challenger,4,-0.094281,-0.441577,0.079399,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,4350821,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-11,251,-0.013521,-0.042806,-0.153927,-0.167824,2067521.000000,2670252.600000,2389888.150000,0.809562,421.907996,431.363000,476.803000,-0.064315,5,False,False,False,False,-0.099979,challenger,4,-0.120182,-0.459338,0.018587,weak,deep_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,1934763,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-11,251,-0.018904,-0.004317,0.021151,0.152053,19546042.000000,29933205.200000,18428576.300000,0.649873,21.404000,20.736000,20.424500,-0.068223,4,False,False,False,False,0.075098,non_leader,4,0.016426,-0.470003,0.224842,weak,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,11976226,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-11,251,-0.014202,-0.012355,-0.017352,-0.069466,5481407.666667,5996644.600000,7571276.150000,0.478799,223.085999,225.181000,228.287000,-0.037111,4,False,False,False,False,-0.014296,core_leader,4,-0.030037,-0.109149,0.744460,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,3625123,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-11,251,-0.020077,-0.016179,0.009525,-0.073824,6870684.666667,7155710.800000,9420127.700000,0.802394,112.334000,111.710000,113.439500,-0.020077,5,False,False,False,False,0.012581,core_leader,4,-0.019037,-0.096607,0.772403,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,7558654,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-11,251,-0.011080,-0.002432,-0.020678,-0.040379,43408981.000000,45648028.600000,36577647.150000,1.177636,25.931935,25.958503,26.317579,-0.022326,4,False,False,False,False,-0.017623,specialist,4,-0.019287,-0.081049,0.696671,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,43075143,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-11,251,-0.010974,-0.025846,0.027358,-0.009724,4904622.333333,5298873.400000,6719798.350000,0.463908,203.636002,204.584003,204.326502,-0.046233,5,False,False,False,False,0.030414,core_leader,4,-0.007569,-0.150531,0.462648,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,3117367,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-11,251,0.046722,0.036925,0.083876,0.228243,6207509.000000,6361405.400000,8187381.350000,0.847393,373.062000,371.282999,353.464000,-0.018557,7,False,True,False,False,0.086931,core_leader,4,0.087636,0.000000,1.000000,weak,extended,very_extended,very_extended,overextended,not_eligible_industry,6937927,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-11,251,-0.039433,-0.048020,-0.101061,-0.152955,10232732.000000,10300559.200000,9593814.800000,1.093725,76.808000,78.458001,81.594501,-0.089866,2,False,False,False,True,-0.098006,specialist,4,-0.086458,-0.281432,0.000000,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,10492996,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-11,251,-0.030696,-0.000418,-0.033962,0.005986,7412294.000000,7860136.400000,8756529.100000,0.793886,145.727997,146.203998,145.158575,-0.038949,6,False,False,False,False,-0.036236,core_leader,4,-0.012390,-0.136127,0.244670,neutral,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,6951682,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-11,251,-0.007194,0.006011,0.042683,0.029446,12312305.333333,12526943.200000,13919640.800000,0.571912,78.644002,78.597002,77.063000,-0.010223,5,False,False,False,False,0.040409,core_leader,4,0.020723,-0.028925,0.855694,neutral,neutral,extended,extended,strong_uptrend,not_eligible_industry,7960816,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-11,251,-0.041998,-0.033508,-0.030435,-0.041506,5921370.333333,5852162.200000,6020880.550000,1.389450,154.263998,155.338998,155.547500,-0.057291,5,False,False,False,False,-0.032709,core_leader,4,-0.039457,-0.115814,0.569670,neutral,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,8365711,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-11,251,-0.017270,-0.019155,0.001908,0.026198,16154282.333333,15094329.400000,16387212.350000,1.119522,129.669016,129.656799,128.665072,-0.031051,5,False,False,False,False,-0.000366,core_leader,4,-0.008356,-0.043275,0.855330,neutral,neutral,extended,extended,sideways_base,not_eligible_industry,18345847,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-11,251,0.003736,-0.013152,0.002916,0.020462,1956044.333333,1988706.600000,1776616.650000,1.153559,1006.497986,1005.982269,1001.145300,-0.020336,5,False,False,False,False,0.000642,core_leader,4,-0.001673,-0.048970,0.746886,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,2049433,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-11,251,-0.016107,0.016048,0.030533,0.039284,4331894.666667,4774636.800000,5431339.200000,0.653151,87.228001,86.429001,84.975903,-0.021659,6,False,True,False,False,0.028259,specialist,4,0.020760,-0.119638,0.518168,neutral,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,3547484,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-11,251,0.007454,0.029651,0.033740,0.077540,47192875.333333,46360145.200000,50043621.300000,0.852882,733.220007,724.669006,715.723004,-0.003663,6,True,True,False,False,-0.001737,non_leader,5,0.032941,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,42681326,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-11,251,0.025181,0.060055,0.073860,0.155331,41199679.666667,39895727.800000,40399426.950000,0.883023,699.367993,683.072998,665.590494,-0.001884,7,True,True,False,False,0.038383,non_leader,5,0.071665,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,35673639,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-11,251,-0.005126,0.026810,0.029552,0.076433,23603318.000000,23800690.800000,26798552.700000,0.746684,284.223999,280.223999,277.186502,-0.015830,6,False,True,False,False,-0.005926,non_leader,5,0.029379,-0.005126,0.982986,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,20010054,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-11,251,-0.003887,0.015422,0.010735,0.031508,3982303.333333,3930082.000000,4141400.500000,0.957843,496.231995,494.247998,492.470618,-0.014276,5,False,False,False,False,-0.024742,non_leader,5,0.009421,-0.005750,0.967954,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,3966810,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-11,251,0.004891,0.027261,0.031487,0.073700,3243061.000000,3249136.600000,3366959.150000,0.999027,361.109998,356.984000,352.896997,-0.004587,6,True,True,False,False,-0.003991,non_leader,5,0.030414,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,3363683,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-11,251,0.007204,0.029389,0.033491,0.077372,5363402.666667,5516861.600000,5836280.400000,0.942725,674.011987,666.177997,657.954498,-0.003623,6,True,True,False,False,-0.001987,non_leader,5,0.032777,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,5502008,ok,資料日期與本次市場日期一致。
