industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.024727,0.038759,-0.064480,-0.019128,-0.033196,0.009165,-0.166060,0.230803,42318889.000000,47159093.400000,46175083.350000,0.889672,403.553998,401.444000,414.536002,-0.088087,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,3.000000,0,0.018642,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.032952,0.038311,-0.167395,0.064290,0.016752,0.170281,0.330814,1.351146,3855767.466667,3900260.480000,5298537.120000,0.651538,81.299200,81.902400,84.932701,-0.220502,3.800000,0.800000,0.000000,0.000000,0.000000,0.000000,0.160000,-1.000000,0,0.043129,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.056932,0.106685,0.071031,0.085716,0.070595,0.172034,-0.140316,-0.007408,31225522.388889,27038676.766667,24593011.691667,1.297002,77.214166,74.825916,76.195138,-0.067704,5.500000,1.000000,0.833333,0.333333,0.166667,0.500000,0.575000,9.000000,1,0.004711,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,0.003913,0.033418,-0.009676,0.046257,0.037025,0.186058,0.190976,0.375281,21560982.625000,23038186.400000,19934207.593750,1.092175,447.585151,444.633321,446.340157,-0.045653,5.000000,1.000000,0.250000,0.250000,0.125000,0.375000,0.387500,1.000000,0,0.008868,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.051995,0.135173,-0.074083,0.050880,0.009405,-0.063261,-0.168209,-0.023268,9204913.041667,9264870.325000,9856725.706250,0.942478,98.447001,97.470563,102.015719,-0.181532,4.875000,1.000000,0.125000,0.000000,0.000000,0.250000,0.256250,5.000000,0,0.088923,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.054624,-0.034258,-0.198446,0.129026,0.109106,0.689005,0.187107,0.380015,22183488.000000,23300312.800000,31077663.200000,0.621687,57.554000,58.633000,62.073500,-0.167073,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.023145,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.004155,0.075457,-0.103804,0.014560,-0.014507,0.174028,0.194145,0.703898,2986088.800000,3041965.280000,3058523.320000,1.007411,300.637459,297.684563,306.107840,-0.185282,4.000000,0.800000,0.200000,0.200000,0.200000,0.400000,0.340000,2.000000,0,0.043453,False,early_recovery,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.001099,0.057694,-0.042659,0.023672,0.005947,0.120881,0.230932,0.847218,1889257.722222,1839164.633333,2105141.991667,0.784457,269.680667,266.583332,268.133583,-0.102160,5.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.133333,3.000000,0,0.034504,False,early_recovery,none,unclear,unclear,needs_review
Semiconductors,18,18,0.008668,0.111640,-0.014963,0.222958,0.222674,0.864673,1.118222,1.923531,29652581.407407,30777169.955556,33264401.933333,0.871682,437.207933,422.388499,412.512822,-0.120621,5.166667,1.000000,0.333333,0.222222,0.055556,0.055556,0.355556,-5.000000,0,0.052982,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.054496,-0.041087,-0.179731,-0.107932,-0.112223,0.434623,0.946570,1.537947,15792563.303030,22293037.981818,21817607.222727,0.726167,39.999851,41.058805,45.944331,-0.260915,4.000000,0.272727,0.000000,0.000000,0.000000,0.000000,0.054545,1.000000,0,0.040765,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.065541,0.032090,-0.173341,0.011704,0.006550,0.654306,1.230645,1.704891,119244241.333333,114084064.800000,127276346.200000,0.806478,14.304000,14.436000,14.986000,-0.193743,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-5.000000,0,0.022704,False,early_recovery,none,unclear,unclear,needs_review
