industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Energy Storage,5,5,-0.062356,-0.064444,-0.141842,-0.130515,-0.138501,-0.412136,-0.329097,-0.239597,4037898.800000,5405639.280000,3531679.820000,1.326153,56.024000,54.782000,55.010300,-0.163163,3.600000,0.200000,0.200000,0.000000,0.000000,0.600000,0.150000,-1.000000,0,-0.022577,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.005471,0.042762,0.006140,-0.054499,-0.026379,0.126248,0.292027,-0.206790,21543976.444444,20686689.200000,16878198.966667,0.987262,88.342334,86.386333,86.883254,-0.075384,4.666667,0.333333,0.500000,0.166667,0.000000,0.333333,0.266667,1.000000,0,-0.001735,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,0.009264,0.020548,0.002330,0.009271,0.008858,0.031822,0.225950,0.262697,16250394.416667,17266210.375000,14446256.843750,1.375899,455.205173,452.802155,454.378025,-0.019120,4.500000,0.750000,0.750000,0.250000,0.000000,0.375000,0.437500,1.000000,0,-0.008071,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,0.007812,0.032570,-0.130662,-0.107043,-0.085152,-0.161810,-0.193268,-0.405754,8717816.791667,10105760.075000,8858940.643750,0.834595,89.476632,91.445578,95.066466,-0.134704,2.750000,0.625000,0.000000,0.000000,0.000000,0.000000,0.125000,1.000000,0,-0.023202,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.087145,0.154723,0.115364,0.011653,0.036045,-0.206343,0.300917,-0.424045,34766329.000000,29984097.400000,21852409.350000,3.301805,40.652000,38.824000,39.090500,-0.029995,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.550000,14.000000,1,0.055128,False,momentum_leader,none,unclear,unclear,needs_review
Renewables,5,5,-0.028129,-0.003143,-0.090723,-0.069726,-0.090570,-0.273065,-0.151768,0.007578,3703521.333333,3396696.800000,2714469.200000,0.784382,262.983601,261.963000,264.175401,-0.094453,3.800000,0.600000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0,-0.017885,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.033092,0.058516,0.031442,0.041198,0.015064,0.078426,0.185540,0.403047,2054251.722222,1876824.366667,1563156.925000,0.948135,272.378000,269.457167,268.879761,-0.063042,5.833333,0.833333,0.833333,0.333333,0.000000,0.166667,0.475000,-3.000000,0,-0.007178,False,neutral,none,unclear,unclear,needs_review
Semiconductors,18,18,0.073420,0.112134,0.060344,0.103695,0.109377,-0.080179,0.693517,1.234283,24040075.870370,26568247.744444,23205550.269444,0.894861,396.416653,385.492342,382.424322,-0.068386,6.166667,1.000000,0.777778,0.611111,0.055556,0.055556,0.563889,3.000000,0,-0.014602,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.032711,0.056537,0.021219,-0.040815,-0.055193,-0.079179,0.072804,0.499064,7434169.818182,8590103.709091,6769599.563636,0.861219,30.733818,30.063461,30.139729,-0.054729,5.000000,1.000000,0.727273,0.454545,0.000000,0.090909,0.504545,1.000000,0,-0.033773,False,neutral,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.004682,0.048323,-0.012082,0.027053,0.067269,-0.230268,0.288485,1.242616,85481970.000000,112571602.000000,85518800.500000,0.742169,10.734000,10.505000,10.369000,-0.132974,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-9.000000,0,-0.051270,False,early_recovery,none,unclear,unclear,needs_review
