industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.023964,-0.046123,-0.097150,-0.103578,-0.079133,0.010481,-0.103376,0.250823,51338962.666667,53553177.600000,46491059.400000,0.954616,395.473999,409.493002,417.587000,-0.124372,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0,0.053263,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.034181,-0.150561,-0.122438,0.115561,0.171684,0.280755,0.341386,1.358083,5985020.866667,5438064.520000,5981570.130000,0.737051,80.368000,85.962000,84.343100,-0.253074,4.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-4.000000,0,0.050422,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.014645,-0.016543,-0.046598,0.006169,-0.019305,0.083908,-0.223985,-0.039900,24344736.222222,24626231.733333,22907292.933333,0.963280,72.244333,75.191637,76.308857,-0.138850,4.666667,0.166667,0.166667,0.000000,0.000000,0.166667,0.091667,8.000000,0,0.017152,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,0.002603,-0.024346,-0.015525,0.013341,0.019239,0.168296,0.168863,0.343792,27743294.666667,26959362.725000,19174759.931250,1.142703,439.582748,446.246749,444.180837,-0.049733,5.500000,0.000000,0.250000,0.000000,0.000000,0.375000,0.100000,4.000000,0,0.017093,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.060814,-0.132861,-0.154189,-0.149858,-0.174082,-0.141691,-0.292886,-0.032180,10757454.875000,10330295.425000,9747488.231250,1.046188,94.385625,100.518562,102.128019,-0.254220,4.250000,0.000000,0.000000,0.000000,0.000000,0.250000,0.025000,2.000000,0,0.050049,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.076592,-0.116814,-0.173225,0.049403,0.037945,0.755677,0.065209,0.498063,27133694.000000,28417536.400000,31752119.100000,0.708346,58.178000,63.753001,60.943000,-0.214236,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,0.053199,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.028400,-0.124870,-0.105587,-0.048396,-0.003337,0.166352,0.202548,0.645428,3553431.133333,3367542.680000,2983469.670000,1.045920,289.280402,301.969801,307.371362,-0.185062,3.600000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,-8.000000,0,0.040215,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.011069,-0.052803,-0.051127,-0.041007,-0.044904,0.114384,0.159258,0.835978,2011790.388889,2053780.900000,2146516.891667,0.858954,261.278997,266.006749,266.346349,-0.112371,4.833333,0.000000,0.166667,0.000000,0.000000,0.166667,0.058333,7.000000,0,0.039740,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,0.595969,-0.028518,0.034426,0.121275,0.155330,0.848037,0.955856,1.876749,36139105.685185,37042827.177778,32932422.708333,1.081983,450.544856,488.441542,479.970512,-0.187145,5.277778,0.277778,0.388889,0.111111,0.111111,0.333333,0.236111,4.000000,1,0.083840,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.082213,-0.059313,-0.194353,0.134112,0.170268,0.765168,1.318959,2.107748,19826184.393939,18059177.909091,20711968.113636,1.181389,41.449273,45.344000,47.120273,-0.319590,3.727273,0.090909,0.090909,0.000000,0.000000,0.363636,0.077273,-5.000000,0,0.082207,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.034270,-0.152226,-0.077880,-0.042148,0.069856,0.730958,1.279935,1.678043,125585424.000000,132949914.400000,124450603.600000,0.745872,14.062000,15.160000,14.905500,-0.204748,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.000000,0,0.046818,False,weak,none,unclear,unclear,needs_review
