industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.077465,0.005380,-0.011373,-0.026265,-0.072524,0.039412,-0.079975,0.249202,50711885.000000,52354291.000000,46940832.750000,0.922371,398.999994,406.084000,415.189000,-0.099471,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,9.000000,0,-0.034083,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,0.087553,-0.023963,-0.145133,0.008121,0.050367,0.221560,0.274035,1.288173,3898210.533333,5050126.320000,5487007.580000,0.714395,80.105399,84.483500,84.448350,-0.252782,4.400000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,0.000000,0,-0.008661,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.103630,0.071645,-0.026870,0.057713,0.022534,0.132879,-0.172979,-0.000284,22707538.944444,23693030.033333,23159294.175000,1.276357,74.115666,74.173061,75.967473,-0.099288,4.666667,1.000000,0.166667,0.166667,0.000000,0.500000,0.333333,2.000000,0,0.025165,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,0.049060,0.029392,0.002429,0.051315,0.032399,0.192069,0.189287,0.385477,22444512.958333,24946515.100000,19469995.581250,0.836122,443.079251,445.694751,445.106063,-0.049733,5.750000,1.000000,0.375000,0.125000,0.000000,0.000000,0.325000,4.000000,0,0.013246,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,0.146900,0.013559,-0.086426,-0.020539,-0.075301,-0.058822,-0.261301,-0.002481,9217542.333333,10012955.400000,9824879.475000,0.884966,95.039625,98.821187,101.643375,-0.246844,4.875000,0.625000,0.000000,0.000000,0.000000,0.000000,0.125000,5.000000,0,0.043661,False,early_recovery,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.080346,-0.025796,-0.116917,0.177671,0.064555,0.837789,0.164225,0.591985,24995556.000000,26779253.600000,31694258.400000,0.792243,58.068000,61.521001,61.423500,-0.206863,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.044641,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,0.109460,0.018011,-0.053633,-0.013277,-0.015503,0.219933,0.166434,0.679779,3118623.400000,3319602.040000,3011846.510000,0.889689,290.460402,299.553201,305.620113,-0.181131,5.000000,0.800000,0.400000,0.000000,0.000000,0.200000,0.280000,3.000000,0,0.050157,False,early_recovery,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.091700,0.033826,0.006268,0.023296,-0.005784,0.152678,0.222937,0.912332,1840993.277778,1922272.633333,2132291.491667,0.843846,265.248665,267.008499,266.984024,-0.109678,5.833333,0.666667,0.666667,0.000000,0.000000,0.166667,0.316667,9.000000,0,0.016431,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,0.156345,0.097538,0.098422,0.248666,0.197995,0.953769,1.101660,2.064032,31457280.296296,33535182.622222,33278764.266667,0.975142,423.699226,422.477118,404.354184,-0.140993,6.111111,0.944444,0.833333,0.222222,0.222222,0.222222,0.519444,7.000000,3,-0.000997,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.000121,-0.064741,-0.227062,-0.074235,-0.087241,0.520612,0.829192,1.649576,26749317.696970,22681808.800000,21876479.018182,0.867212,40.571727,43.039546,46.646409,-0.269755,3.818182,0.181818,0.000000,0.000000,0.000000,0.000000,0.036364,0.000000,0,-0.007501,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.105970,0.015764,-0.088000,0.062366,0.024896,0.713295,1.330189,1.827421,111430021.333333,123644432.800000,124186838.200000,0.981158,14.192000,15.013000,14.966000,-0.204748,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,4.000000,0,-0.013443,False,early_recovery,none,unclear,unclear,needs_review
