ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
NXT,Nextracker Inc.,Renewables,2026-05-12,251,0.037316,0.016459,0.075768,0.090933,3270451.666667,2688831.000000,1973277.750000,2.513866,124.896002,121.808000,118.102001,-0.041402,6,False,True,True,False,0.001530,challenger,3,0.061540,-0.038721,0.934090,momentum_leader,neutral,very_extended,very_extended,overextended,too_extended,4960555,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-12,251,-0.003659,-0.001223,0.030265,0.090788,4771294.666667,5779756.800000,5772759.200000,0.804032,8.360000,8.070000,7.960500,-0.064147,6,False,False,False,False,-0.043973,specialist,3,0.026317,-0.316890,0.415123,momentum_leader,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,avoid_for_now,4641484,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-12,251,0.030036,0.094156,0.116320,0.099878,1109766.333333,1398719.800000,953484.950000,1.295457,121.775998,117.763998,114.896999,-0.012185,6,True,True,True,False,0.042082,specialist,3,0.098375,-0.025996,0.942780,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,1235199,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-12,251,0.121771,0.676911,0.723077,0.437838,29627333.000000,29267079.800000,10967254.950000,1.831579,20.640000,16.442000,14.982750,-0.156560,8,True,True,True,True,0.561642,emerging_leader,3,0.420300,-0.339746,0.605973,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,20087399,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-12,251,0.018328,-0.159735,-0.162900,-0.141063,197657.000000,297714.200000,161053.550000,0.759195,9.364000,9.933000,10.505000,-0.199817,5,False,False,False,True,-0.324335,specialist,3,-0.153736,-0.701578,0.115157,exhaustion,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,122271,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-12,251,0.056668,0.040533,0.092711,0.171250,5014089.000000,4918613.400000,7183223.350000,0.670836,36.570000,34.941000,34.518000,-0.038700,5,False,False,False,False,-0.068723,specialist,3,0.085810,-0.274627,0.444618,exhaustion,extended,reasonable_pullback,extended,strong_uptrend,not_eligible_industry,4818767,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-12,251,0.046879,-0.094534,-0.087379,-0.059563,2791059.666667,4328215.800000,3882623.950000,0.533036,40.546000,41.624000,41.956500,-0.135081,5,False,False,False,True,-0.248813,specialist,3,-0.036621,-0.220744,0.689912,exhaustion,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2069579,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-12,251,0.010647,0.022414,0.241664,0.272431,576444.666667,705006.800000,856921.700000,0.609314,268.914001,263.681001,239.112501,-0.008753,7,False,True,False,False,0.080229,specialist,3,0.127461,-0.006669,0.987994,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,522134,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-12,251,-0.047675,-0.043223,-0.074511,-0.075660,2922750.000000,2462790.000000,2456007.500000,0.949936,441.441998,448.015997,458.749498,-0.082398,5,False,False,False,True,-0.112282,core_leader,4,-0.058593,-0.271536,0.068349,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2333050,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-12,251,0.012256,0.003780,-0.057033,-0.019315,3700341.333333,3987744.800000,3860356.200000,0.825604,364.290002,351.121002,368.199500,-0.074174,6,True,False,False,False,-0.094804,specialist,4,-0.026479,-0.142628,0.825269,neutral,neutral,extended,extended,early_recovery,not_eligible_industry,3187124,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-12,251,-0.090555,-0.116391,-0.100911,-0.092645,2045945.666667,2464287.400000,1736636.850000,0.707308,54.582000,56.333000,58.780500,-0.160889,4,False,False,False,True,-0.138682,emerging_leader,4,-0.126921,-0.412142,0.406271,neutral,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,1228337,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-12,251,0.014558,0.043929,0.134043,0.122906,806678.666667,941967.200000,794036.800000,0.590068,454.706000,432.631000,419.565501,-0.023512,5,False,False,False,False,0.096272,core_leader,4,0.084646,-0.009296,0.973457,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,468536,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-12,251,-0.003641,0.116437,0.222181,0.181720,3226973.000000,4926043.800000,2554960.950000,0.918495,65.356001,60.688000,57.620500,-0.023491,7,False,True,False,False,0.184410,specialist,4,0.139872,-0.023491,0.958215,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,2346719,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-12,251,0.057607,0.058672,0.102855,0.066564,1533510.333333,1192246.200000,894961.550000,3.184417,228.631998,226.415997,228.057999,-0.055710,5,True,False,False,False,0.065085,specialist,4,0.060213,-0.291686,0.299099,neutral,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,2849931,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-12,251,0.028229,0.012211,0.037101,0.090249,8138442.000000,7933445.200000,5448396.300000,1.141185,72.222000,71.604000,71.223000,-0.036473,4,False,False,False,False,0.057451,challenger,3,0.012594,-0.110837,0.719238,neutral,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,6217626,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-12,251,-0.016876,-0.022586,-0.084609,-0.052741,19515853.000000,18489851.800000,15153662.950000,1.681399,45.674000,47.677000,49.008000,-0.115234,3,False,False,False,True,-0.064259,core_leader,3,-0.072804,-0.415969,0.166777,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,25479359,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-12,251,0.026088,0.016098,-0.046302,-0.010368,20483768.666667,21599521.200000,33936955.300000,0.499500,78.281999,76.274000,81.403250,-0.035041,7,True,False,False,False,-0.025952,emerging_leader,3,-0.038491,-0.486619,0.191654,neutral,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,16951506,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-12,251,0.076078,0.050013,0.069758,0.125969,11950974.333333,10555184.600000,10295961.150000,0.901734,203.264005,197.781003,199.108501,-0.049411,6,True,True,False,False,0.090108,challenger,3,0.042848,-0.505360,0.238796,neutral,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,9284223,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-12,251,-0.006250,-0.007491,-0.133987,-0.112228,62944152.666667,60651851.600000,69415102.900000,0.893950,16.042000,16.048500,17.450250,-0.041388,4,False,False,False,False,-0.113637,emerging_leader,3,-0.088838,-0.506364,0.159711,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,62053658,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-12,251,-0.028652,-0.020656,0.035940,0.172161,7451596.666667,7165018.000000,5581559.500000,0.923074,65.766000,65.802000,64.782500,-0.052265,5,False,False,False,False,0.056290,specialist,3,0.009995,-0.290193,0.461229,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,5152190,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-12,251,-0.006686,-0.002617,-0.049962,-0.175198,38970462.666667,37894277.600000,44260474.400000,0.906899,87.423999,89.381999,92.809000,-0.087170,3,False,False,False,True,-0.031309,core_leader,4,-0.055479,-0.345396,0.203263,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,40139788,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-12,251,-0.004822,0.046744,0.030360,0.047319,17290205.666667,22925183.400000,17088225.850000,0.973982,76.772000,75.494000,75.793500,-0.046988,6,False,True,False,False,0.049013,core_leader,4,0.007474,-0.237163,0.232212,weak,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,16643617,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-12,251,-0.035455,-0.030416,-0.025604,0.012178,5752068.666667,5776861.200000,3843960.300000,1.103161,138.872003,139.525002,140.366499,-0.043626,7,False,False,False,False,-0.006952,challenger,4,-0.034812,-0.060341,0.733456,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,4240506,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-12,251,-0.094310,-0.065908,-0.097575,-0.051116,5115535.000000,7272981.000000,4878165.250000,1.017351,163.154001,166.830000,173.289250,-0.117436,3,False,False,False,True,-0.078923,challenger,4,-0.104445,-0.449173,0.063564,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,4962805,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-12,251,0.012446,0.031511,-0.003340,-0.153727,1802835.000000,2239201.000000,2419150.250000,0.677430,424.551996,431.217999,472.872501,-0.064315,6,True,False,False,False,0.015313,challenger,4,-0.084848,-0.442261,0.055074,weak,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1638805,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-12,251,-0.045940,-0.077199,0.034205,0.099465,16979621.333333,22090032.800000,18870558.200000,0.829497,21.060000,20.804000,20.517500,-0.077199,4,False,False,False,False,0.052858,non_leader,4,0.002071,-0.475108,0.216421,weak,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,15653064,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-12,251,0.007865,-0.005719,-0.015497,-0.065973,6707744.666667,7075046.800000,7602776.700000,1.098209,222.827997,224.828000,227.494999,-0.037111,4,False,False,False,False,-0.027003,core_leader,4,-0.014220,-0.097763,0.771116,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,8349434,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-12,251,0.000623,-0.006893,0.021267,-0.063271,7528158.333333,7433915.000000,9262728.750000,0.983379,112.178000,111.944000,113.060000,-0.020077,6,False,False,False,False,0.009761,core_leader,4,-0.006103,-0.087758,0.793250,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,9108775,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-12,251,-0.006910,-0.005783,-0.006910,-0.029988,36410868.666667,39587141.200000,36717285.300000,0.729117,25.901838,25.940503,26.277591,-0.022326,5,False,False,False,False,-0.018416,specialist,4,-0.015511,-0.078913,0.704666,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,26771206,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-12,251,0.025406,0.008491,0.051444,-0.003213,4884298.666667,5724799.200000,6740834.800000,0.712938,203.986002,205.601003,204.293002,-0.046233,5,False,False,False,False,0.039938,core_leader,4,0.017460,-0.129250,0.538614,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,4805796,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-12,251,0.072078,0.089373,0.080759,0.261625,7233841.333333,6726484.800000,8309876.200000,0.998429,379.566003,374.245001,357.574001,-0.018557,7,True,True,False,False,0.069253,core_leader,4,0.108554,0.000000,1.000000,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,8296824,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-12,251,-0.014623,-0.012469,-0.062027,-0.128234,9802454.666667,10178612.800000,9747678.200000,0.893768,76.614000,77.950001,81.029501,-0.079412,3,False,False,False,False,-0.073533,specialist,4,-0.051950,-0.259453,0.078098,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,8712164,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-12,251,-0.014720,-0.006832,-0.035262,0.004250,6593435.000000,7745121.000000,8779910.250000,0.745999,145.529999,145.677998,145.189027,-0.030696,6,False,False,False,False,-0.040521,core_leader,4,-0.008809,-0.132813,0.263060,neutral,neutral,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,6549805,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-12,251,0.020400,0.019750,0.021442,0.054414,14189586.333333,14632091.800000,14407922.950000,1.329384,78.954001,78.765002,77.269500,-0.010223,5,True,False,False,False,0.016183,core_leader,4,0.035726,-0.012012,0.940072,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,19153659,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-12,251,-0.028409,-0.020575,-0.028409,-0.024852,6484375.000000,5842745.000000,6045741.250000,1.016488,153.626001,154.895000,155.354000,-0.057291,5,False,False,False,False,-0.033668,core_leader,4,-0.022555,-0.101375,0.623323,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,6145425,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-12,251,0.003063,-0.001462,0.023582,0.044372,17228803.333333,16598662.000000,16529120.500000,1.077100,129.630844,129.957104,128.941982,-0.031051,6,False,False,False,False,0.018323,core_leader,4,0.010920,-0.022580,0.924516,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,17803510,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-12,251,0.009703,0.005372,0.029540,0.049818,1989698.000000,2120438.800000,1775539.700000,1.188593,1007.589990,1008.914294,1003.569922,-0.020336,6,False,False,False,False,0.024281,core_leader,4,0.018245,-0.027646,0.857104,neutral,neutral,extended,extended,sideways_base,not_eligible_industry,2110394,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-12,251,0.000916,0.012858,0.020661,0.045430,4232898.666667,4695899.200000,5274114.800000,0.732805,87.450002,86.606001,85.165893,-0.021659,6,True,True,False,False,0.015402,specialist,4,0.026702,-0.112534,0.546782,neutral,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,3864896,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-12,251,0.009022,0.019910,0.037221,0.062955,48006585.666667,49806651.400000,49577882.850000,1.064359,736.102002,727.318005,717.909003,-0.003663,6,True,True,False,False,-0.001039,non_leader,5,0.028236,-0.001515,0.993284,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,52768657,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-12,251,0.017699,0.037602,0.075568,0.125103,41384051.666667,41341951.000000,40119982.750000,1.092041,704.493994,688.041998,669.522495,-0.008482,7,False,True,False,False,0.037308,non_leader,5,0.056335,-0.008482,0.970703,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,43812655,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-12,251,0.001098,0.000035,0.031616,0.051541,22900468.333333,24076421.000000,26897125.250000,0.969498,284.226001,281.089999,277.879002,-0.015830,6,False,True,False,False,-0.006644,non_leader,5,0.016881,-0.014749,0.951042,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,26076705,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-12,251,0.003993,0.010001,0.013166,0.025977,4891385.000000,4696391.000000,4291392.750000,1.614827,497.217999,494.894998,493.100917,-0.014276,6,True,True,False,False,-0.025094,non_leader,5,0.009712,-0.004190,0.976650,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,6929855,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-12,251,0.007190,0.016247,0.034680,0.058777,3196123.333333,3376714.000000,3365938.500000,0.905771,362.270001,358.200000,353.903998,-0.004587,6,False,True,False,False,-0.003580,non_leader,5,0.025109,-0.002310,0.989746,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,3048770,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-12,251,0.009115,0.020096,0.037309,0.063163,5325846.333333,5735867.800000,5891516.950000,1.007557,676.685986,668.618994,659.970499,-0.003623,6,True,True,False,False,-0.000951,non_leader,5,0.028334,-0.001251,0.994460,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,5936039,ok,資料日期與本次市場日期一致。
