industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.173911,-0.178054,-0.232318,-0.165520,-0.166431,-0.162394,-0.303387,-0.009587,69473609.666667,55011525.800000,44487206.450000,1.397443,351.046002,371.253000,388.723499,-0.209879,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.100000,-3.000000,0,0.004450,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.108876,-0.109650,-0.185069,-0.253060,-0.249543,-0.135950,-0.185103,0.137395,2619241.400000,2559352.840000,3308037.210000,0.976872,63.425200,65.686600,71.142300,-0.167565,2.800000,0.000000,0.000000,0.000000,0.000000,0.200000,0.020000,-1.000000,0,-0.050805,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.061551,-0.034908,-0.038106,0.059620,0.037913,0.030838,-0.104582,-0.197601,21359258.611111,22236901.833333,23860862.125000,0.773397,81.659500,82.621083,82.221125,-0.107924,3.500000,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,-2.000000,0,0.008267,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.016149,-0.005491,-0.030177,-0.013511,-0.010925,0.064081,0.124690,0.265606,14555694.125000,14373515.775000,15860274.856250,0.855113,443.232751,445.655672,447.333597,-0.029724,3.875000,0.125000,0.000000,0.000000,0.000000,0.000000,0.025000,3.000000,0,0.009993,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,-0.032697,0.029854,-0.069764,-0.118693,-0.138582,-0.268570,-0.376555,-0.298436,7958871.166667,8118147.700000,7537339.425000,0.849918,95.645501,93.804438,94.484625,-0.088956,5.000000,0.750000,0.250000,0.250000,0.000000,0.125000,0.287500,1.000000,0,-0.056385,False,momentum_leader,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.075190,-0.055779,-0.233784,-0.350475,-0.387313,-0.247307,-0.334279,-0.239287,15796557.000000,16872174.200000,20277538.550000,0.727153,34.268000,35.690000,42.040500,-0.164164,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,-0.026434,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.060520,-0.058737,-0.108465,-0.169137,-0.174858,-0.149372,-0.073014,0.221613,2891677.600000,2949782.560000,3242899.640000,0.821262,291.108003,294.259000,303.616700,-0.104636,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.025769,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.032151,-0.003822,-0.069274,-0.077481,-0.049139,-0.058666,0.073502,0.540775,1808821.833333,1934553.100000,2249830.775000,0.736514,254.884669,257.003167,267.069000,-0.077691,4.166667,0.333333,0.000000,0.000000,0.000000,0.000000,0.066667,0.000000,0,0.013410,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.046149,0.004468,-0.094821,-0.151869,-0.125116,0.189955,0.510328,1.411241,23996341.666667,23176755.000000,26848184.861111,0.824058,400.070777,400.344278,413.530618,-0.092067,3.611111,0.500000,0.000000,0.000000,0.000000,0.055556,0.105556,-1.000000,0,-0.026816,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.080229,-0.037632,-0.158762,-0.131060,-0.168321,-0.250955,-0.058687,0.582108,6209983.636364,7143937.454545,9698175.727273,0.620393,30.172818,30.805227,34.057795,-0.152781,3.545455,0.181818,0.000000,0.000000,0.000000,0.000000,0.036364,3.000000,0,-0.076032,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.143932,-0.100790,-0.268489,-0.349070,-0.341057,-0.119071,0.400000,1.125062,129802068.000000,114383140.800000,94629470.200000,1.188632,9.964000,10.496000,11.545500,-0.222222,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,0,-0.038170,False,weak,none,unclear,unclear,needs_review
