industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,0.077151,0.060157,0.104328,0.159186,0.135037,-0.131602,-0.118887,0.067204,41770057.333333,35868354.400000,35015873.600000,1.650919,347.055994,340.870996,328.141997,-0.017060,6.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.800000,9.000000,3,0.044949,False,momentum_leader,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.004793,-0.078782,-0.061548,-0.064519,-0.115642,-0.375081,-0.253430,-0.037432,2642046.066667,2746491.640000,3598682.910000,0.647055,59.683600,60.684200,60.473850,-0.107829,4.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,-0.003215,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.104590,0.065700,0.084613,0.120704,0.102059,0.222238,0.340324,-0.129398,20025956.666667,17792007.333333,18399146.833333,1.512218,82.670333,81.373583,80.529125,-0.049274,5.166667,0.500000,1.000000,0.333333,0.333333,0.500000,0.550000,14.000000,1,0.065786,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.003351,-0.016234,-0.006547,0.039134,0.033522,0.045349,0.158767,0.296450,13890999.208333,13835081.200000,15329480.350000,0.794303,457.145749,459.110500,453.605438,-0.022620,4.375000,0.000000,0.125000,0.000000,0.000000,0.000000,0.031250,3.000000,0,0.004522,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,0.052788,-0.004770,-0.004117,0.111451,0.059280,-0.112787,-0.200523,-0.168306,7775370.958333,7248782.575000,7626475.018750,1.028879,96.872326,98.194896,96.497078,-0.081883,4.375000,0.375000,0.375000,0.000000,0.000000,0.250000,0.193750,3.000000,0,0.054149,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.016772,-0.030264,0.009678,0.366017,0.316701,-0.238241,0.406270,0.127702,16416393.000000,15998735.800000,21007823.950000,0.813020,44.142000,44.312000,41.088500,-0.113365,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-6.000000,0,0.046437,False,neutral,none,unclear,unclear,needs_review
Renewables,5,5,-0.032344,-0.085322,-0.098686,-0.033180,-0.065617,-0.225478,-0.176565,0.111360,2719439.333333,2691395.600000,3210736.900000,0.771410,284.531816,290.712684,286.367343,-0.116316,4.400000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-6.000000,0,-0.002106,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.016456,-0.047263,-0.014855,0.096916,0.086477,0.034283,0.053451,0.455281,1691392.333333,1765262.066667,2115492.183333,0.722726,281.289759,284.101290,276.531229,-0.081435,5.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,-5.000000,0,-0.005483,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.019316,-0.051326,-0.045180,-0.026033,-0.065344,-0.042435,0.469805,1.336239,19843643.851852,20772918.533333,24264355.188889,0.689764,391.122211,393.602589,384.103680,-0.084998,4.444444,0.055556,0.222222,0.055556,0.000000,0.055556,0.086111,-12.000000,0,-0.004963,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.029349,-0.062625,-0.033802,0.249483,0.180159,-0.243057,0.353902,0.829904,5891827.939394,6387609.490909,7716488.281818,0.716196,34.108000,34.978182,33.234568,-0.109739,4.272727,0.000000,0.181818,0.000000,0.000000,0.000000,0.045455,-13.000000,0,0.006933,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.017324,-0.051115,0.090812,0.121978,0.049332,-0.279972,0.314028,1.368910,69147388.000000,81690212.800000,81902508.200000,0.546067,10.332000,10.187000,9.718500,-0.060297,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,3.000000,2,-0.012289,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
