ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
NXT,Nextracker Inc.,Renewables,2026-05-14,251,0.130603,0.181119,0.198271,0.336235,4961157.333333,3946854.400000,2248043.600000,1.393955,131.332001,126.380000,121.210500,-0.041402,7,True,True,True,True,0.069351,challenger,3,0.177703,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,3133672,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-14,251,-0.012600,0.051220,0.113695,0.131234,4777326.666667,4800876.000000,5531929.000000,0.641798,8.576000,8.289000,8.068500,-0.064147,6,False,True,False,False,-0.015225,specialist,3,0.068352,-0.279264,0.484568,momentum_leader,neutral,neutral,neutral,strong_uptrend,avoid_for_now,3550380,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-14,251,0.095608,0.105534,0.178851,0.203786,1897920.000000,1557572.000000,1106293.000000,1.568445,128.067998,122.125998,117.022499,-0.006938,7,True,True,True,True,0.049931,specialist,3,0.157470,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,1735160,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-14,251,-0.170036,0.103848,0.719212,0.397864,19024483.333333,25173610.000000,12423672.500000,0.903642,22.742000,18.345000,15.625250,-0.170036,8,False,True,False,True,0.461713,emerging_leader,3,0.340139,-0.350295,0.593739,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,11226550,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-14,251,0.023001,0.069874,-0.127103,-0.127103,138350.666667,177150.400000,165182.600000,1.022820,9.102000,9.662000,10.349000,-0.199817,6,True,False,False,True,-0.384601,specialist,3,-0.097497,-0.686472,0.134208,exhaustion,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,168952,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-14,251,0.275166,0.353538,0.456614,0.502190,10950798.000000,8615178.800000,7836794.700000,2.084729,40.318000,37.527000,35.811500,-0.038700,6,True,True,True,True,0.199115,specialist,3,0.340631,-0.070834,0.856751,exhaustion,very_extended,extended,very_extended,overextended,not_eligible_industry,16337594,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-14,251,0.202201,0.301217,0.172189,0.291185,3972996.666667,3644518.000000,3793884.500000,1.547936,43.304000,42.481000,42.770000,-0.135081,6,True,True,False,True,-0.085310,specialist,3,0.174655,-0.031425,0.955857,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,5872690,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-14,251,0.018755,0.036514,0.066582,0.333060,620228.000000,613576.800000,857824.200000,0.704088,270.827997,266.839999,245.709000,-0.015291,6,True,True,False,False,-0.190917,specialist,3,0.125274,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,603984,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-14,251,0.019045,-0.056076,-0.064575,-0.065534,2163773.000000,2585303.800000,2456685.950000,0.872321,432.463995,442.904999,455.443999,-0.082398,5,False,False,False,True,-0.109553,core_leader,4,-0.060126,-0.277962,0.046299,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,2143019,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-14,251,-0.027520,0.006891,0.038082,-0.025607,3789265.000000,3856339.000000,4060129.750000,0.515524,360.958002,358.134003,367.651999,-0.074174,6,False,True,False,False,-0.006896,specialist,4,-0.030197,-0.147173,0.819702,neutral,reasonable_pullback,neutral,reasonable_pullback,strong_uptrend,not_eligible_industry,2093095,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-14,251,-0.030168,-0.111288,-0.151438,-0.171896,1723396.666667,2015938.000000,1712644.500000,0.983386,51.040000,54.676000,57.809500,-0.186887,3,False,False,False,True,-0.196416,emerging_leader,4,-0.132495,-0.425544,0.386559,neutral,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,1684190,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-14,251,-0.000263,0.017813,0.116480,0.133388,619865.000000,762219.000000,800254.750000,0.575061,455.432001,442.872998,425.131502,-0.023512,5,False,False,False,False,0.071502,core_leader,4,0.073880,-0.006117,0.982533,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,460195,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-14,251,-0.017395,0.002579,0.190596,0.202292,2574899.666667,3011779.800000,2701074.950000,0.968170,65.666000,62.758000,58.626500,-0.053821,7,False,True,False,False,0.145618,specialist,4,0.127306,-0.017395,0.969058,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,2615099,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-14,251,0.189620,0.128948,0.140723,0.107535,1842240.333333,1455464.200000,939401.050000,1.335767,237.928000,232.721999,230.166999,-0.055710,6,True,True,True,False,0.095745,specialist,4,0.121360,-0.243907,0.413910,neutral,extended,reasonable_pullback,extended,strong_uptrend,not_eligible_industry,1254821,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-14,251,-0.022414,0.019817,0.014466,0.041648,5587976.666667,6992326.000000,5569351.500000,0.731491,72.289999,71.738000,71.456500,-0.067735,4,False,False,False,False,-0.018068,challenger,3,0.001029,-0.118111,0.700812,neutral,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,4073930,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-14,251,-0.000666,-0.025530,-0.101715,-0.095764,17037669.666667,16836241.800000,15110615.450000,0.641682,45.230000,46.596000,48.552500,-0.107058,2,False,False,False,True,-0.134250,core_leader,3,-0.072344,-0.421110,0.156479,neutral,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,9696209,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-14,251,-0.000990,0.057944,0.107148,-0.070812,19917865.666667,20850679.400000,29852294.850000,0.932947,78.705998,77.610000,80.567250,-0.049889,7,False,True,False,False,0.074613,emerging_leader,3,0.001648,-0.470681,0.218130,neutral,neutral,deep_pullback,deep_pullback,strong_uptrend,not_eligible_industry,27850597,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-14,251,-0.021191,0.098725,0.129094,0.060952,11444450.666667,12180410.400000,10395757.600000,1.582256,207.842001,202.212003,200.012502,-0.068329,6,False,True,True,False,0.096560,challenger,3,0.059984,-0.494950,0.254476,neutral,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,16448752,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-14,251,-0.014760,0.001250,-0.004969,-0.158171,63339711.000000,63359586.600000,68616261.650000,0.978821,15.848000,16.019000,17.125750,-0.068168,4,False,False,False,False,-0.037503,emerging_leader,3,-0.064566,-0.502639,0.165894,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,67163033,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-14,251,0.016855,0.003118,0.051182,0.120936,5561195.000000,6777237.000000,5534874.250000,0.838589,65.398000,66.136000,65.342500,-0.059372,4,False,False,False,False,0.018648,specialist,3,0.034090,-0.266978,0.504330,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,4641485,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-14,251,0.017437,-0.014844,-0.071253,-0.193432,34375442.333333,35979585.400000,42262201.350000,0.680188,87.020000,88.258999,90.759000,-0.071801,2,False,False,False,False,-0.026268,core_leader,4,-0.042078,-0.350772,0.190860,weak,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,28746227,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-14,251,-0.019173,-0.026587,0.001072,-0.023405,15453892.333333,16317735.400000,16950743.850000,0.888780,75.470000,75.525000,75.575000,-0.056587,4,False,False,False,False,0.046057,core_leader,4,-0.011710,-0.253846,0.178202,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,15065477,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-14,251,-0.024663,-0.048341,-0.047663,-0.030041,3482919.666667,4692891.800000,3841622.950000,0.673663,136.132001,138.125002,139.932500,-0.061344,6,False,False,False,False,-0.002679,challenger,4,-0.044754,-0.072895,0.678003,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,2587959,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-14,251,-0.023073,-0.103006,-0.088645,-0.142921,5108562.333333,5141897.400000,4805554.350000,0.882081,155.844000,163.309001,170.464500,-0.152241,4,False,False,False,True,-0.043661,challenger,4,-0.098346,-0.454462,0.052538,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,4238887,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-14,251,0.031085,0.011955,-0.031374,-0.186113,1622034.666667,1727160.800000,2398150.200000,0.520319,426.703998,428.550000,462.913501,-0.053634,5,True,False,False,False,0.013611,challenger,4,-0.065614,-0.442531,0.054495,weak,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1247804,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-14,251,-0.083333,-0.116937,-0.032045,-0.054175,18628227.666667,18234096.600000,18910399.150000,1.100785,20.194000,20.703000,20.417000,-0.145871,4,False,False,False,True,0.012940,non_leader,4,-0.067934,-0.514169,0.152000,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,20816283,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-14,251,0.042316,0.037257,0.004133,-0.015946,6378309.666667,6181745.800000,7385431.450000,0.411341,225.645999,225.229999,226.895499,-0.025837,5,True,False,False,False,-0.003940,core_leader,4,0.017208,-0.071452,0.827582,neutral,neutral,extended,extended,early_recovery,not_eligible_industry,3037929,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-14,251,0.019141,0.009884,0.038743,-0.017755,6944620.000000,6861912.000000,8894518.000000,0.405414,112.378000,112.617001,112.735000,-0.020077,6,False,False,False,False,0.030671,core_leader,4,0.005988,-0.079315,0.808439,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,3605960,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-14,251,-0.002325,-0.011516,-0.019661,-0.038389,28634760.333333,33673136.200000,37096229.050000,0.530102,25.814000,25.901503,26.186768,-0.016061,5,False,False,False,False,-0.027734,specialist,4,-0.016679,-0.083186,0.664435,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,19664781,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-14,251,0.039402,0.039761,-0.002603,0.008517,5821266.666667,5462180.000000,6822360.000000,0.690963,206.292001,206.007002,204.386002,-0.031754,5,True,False,False,False,-0.010675,core_leader,4,0.031235,-0.117060,0.554792,neutral,neutral,neutral,neutral,early_recovery,not_eligible_industry,4714000,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-14,251,0.038107,0.079380,0.077224,0.261346,7675481.333333,7286228.800000,8534017.200000,0.625268,392.212006,380.148001,366.064001,-0.018557,7,True,True,False,False,0.069151,core_leader,4,0.090219,-0.005160,0.987698,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,5336044,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-14,251,0.032600,-0.012699,-0.049401,-0.101343,9015044.000000,9548066.400000,9796331.600000,0.593562,76.138000,77.234000,80.051001,-0.068250,3,False,False,False,False,-0.057474,specialist,4,-0.038488,-0.258007,0.083236,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,5814732,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-14,251,-0.004534,-0.022936,-0.029778,0.004714,7356972.333333,7060283.400000,8823700.850000,0.717819,143.728003,144.817999,145.219086,-0.038269,6,False,False,False,False,-0.030486,core_leader,4,-0.017278,-0.140044,0.222937,neutral,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,6333817,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-14,251,0.022756,0.025755,0.021458,0.070098,14174175.666667,13187525.400000,14190666.350000,0.724591,79.564000,79.073001,77.780500,-0.010223,6,True,True,False,False,0.020749,core_leader,4,0.034321,-0.006827,0.965939,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,10282427,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-14,251,-0.004953,-0.048755,-0.061960,-0.061308,5449249.000000,5931089.400000,5650512.350000,0.809156,150.764001,153.311000,154.589500,-0.055524,4,False,False,False,False,-0.062668,core_leader,4,-0.038292,-0.120193,0.544834,neutral,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,4572147,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-14,251,0.038169,0.019300,0.005933,0.063233,15148572.333333,15865723.400000,16144935.850000,0.850032,130.460001,130.405618,129.683252,-0.028621,6,True,True,False,False,0.005225,core_leader,4,0.021412,-0.006758,0.977408,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,13723717,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-14,251,0.041802,0.028842,0.027827,0.056271,1718314.666667,1802728.800000,1736242.200000,0.781656,1020.893982,1015.318988,1008.831281,-0.020336,6,True,True,False,False,0.027118,core_leader,4,0.032135,-0.009215,0.952371,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,1357144,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-14,251,0.024210,0.016941,0.040768,0.069028,5061964.666667,4803938.800000,5370784.700000,0.856503,87.688000,87.292001,85.697500,-0.021659,7,False,True,False,False,0.040060,specialist,4,0.036670,-0.098324,0.604008,neutral,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,4600094,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-14,251,0.011998,0.022677,0.041063,0.066286,47723046.333333,46884047.800000,48687266.950000,0.919822,741.115991,733.342004,722.353003,-0.003663,7,True,True,False,False,0.002878,non_leader,5,0.035740,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,44783639,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-14,251,0.009113,0.035758,0.077949,0.123847,39075013.666667,39512908.200000,39169452.050000,0.800102,713.251990,698.560999,677.353995,-0.008482,7,False,True,False,False,0.039765,non_leader,5,0.062650,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,31339541,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-14,251,-0.003084,0.007759,0.023312,0.053714,21592563.666667,21480478.200000,26206249.550000,0.634612,283.838007,282.797003,279.268002,-0.015830,7,False,True,False,False,-0.014872,non_leader,5,0.018556,-0.008194,0.972801,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,16630791,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-14,251,0.007423,0.009861,0.008356,0.031675,5104012.000000,4611267.200000,4331201.800000,1.064263,497.814001,496.156998,494.500998,-0.011030,6,True,True,False,False,-0.029828,non_leader,5,0.012738,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,4609536,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-14,251,0.010368,0.019989,0.037326,0.061758,3098990.333333,3167314.200000,3287558.550000,0.889466,364.279999,360.972000,355.945998,-0.004587,7,True,True,False,False,-0.000859,non_leader,5,0.032179,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,2924171,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-14,251,0.012082,0.022586,0.041100,0.066480,5070863.333333,5050818.000000,5802944.500000,0.727422,681.273987,674.150989,664.061996,-0.003623,7,True,True,False,False,0.002916,non_leader,5,0.035641,0.000000,1.000000,momentum_leader,neutral,very_extended,very_extended,overextended,avoid_for_now,4221190,ok,資料日期與本次市場日期一致。
