industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.003256,0.018535,0.097848,-0.169726,-0.173330,-0.244411,-0.229769,-0.034976,25348299.666667,28314199.800000,38807014.950000,0.713683,327.862000,323.034998,333.623000,-0.023889,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,3.000000,0,0.001856,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,-0.009045,-0.024161,0.066149,-0.165523,-0.172251,-0.212717,-0.189136,0.120281,2180372.733333,3817587.640000,3621458.910000,0.843487,61.150599,61.214500,61.799850,-0.150974,6.000000,0.400000,0.800000,0.400000,0.000000,0.200000,0.400000,6.000000,0,0.074891,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Fintech,6,6,-0.011335,-0.019625,0.027882,-0.056683,-0.026693,0.092906,0.152992,-0.184956,11812135.777778,13202688.133333,20564622.033333,0.690373,79.223833,79.169416,80.382083,-0.055744,4.500000,0.333333,0.666667,0.000000,0.000000,0.000000,0.233333,-5.000000,0,0.000296,False,neutral,none,unclear,unclear,needs_review
Market ETFs,8,8,0.003330,0.008154,0.075094,0.023270,0.026246,0.062589,0.172705,0.308063,12090010.875000,12485727.800000,16267570.468750,0.713825,459.245004,454.816251,448.396757,-0.007442,6.375000,0.750000,1.000000,0.750000,0.000000,0.000000,0.587500,-4.000000,0,0.007537,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Nuclear,8,8,-0.001781,0.040800,0.182505,0.073511,0.060953,-0.180123,-0.234378,-0.206070,6623258.166667,7550357.400000,7911937.475000,0.764085,97.969999,96.798249,95.175938,-0.053956,6.000000,0.875000,1.000000,0.500000,0.000000,0.000000,0.550000,8.000000,0,-0.009049,True,neutral,momentum_exhaustion,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,0.017331,0.131981,0.412942,0.205012,0.150420,-0.190979,0.284456,0.096821,16972090.333333,22359674.200000,21506188.550000,0.857152,43.064000,40.803000,37.552000,-0.047939,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,2,0.090754,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Renewables,5,5,-0.001108,0.021889,0.132336,-0.032474,-0.014721,-0.135871,-0.093455,0.376558,2415379.533333,3482279.720000,3465144.930000,0.782203,292.968800,289.130500,287.504951,-0.070074,6.800000,0.600000,1.000000,0.600000,0.000000,0.000000,0.520000,2.000000,0,0.005570,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Robotics Automation,6,6,0.013612,-0.020733,0.131224,0.099031,0.081573,0.056754,0.126872,0.492536,2032539.444444,2180553.666667,2281923.416667,0.987370,282.721999,278.355333,266.609583,-0.089942,5.833333,0.666667,0.833333,0.333333,0.000000,0.166667,0.441667,-6.000000,0,0.007520,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Semiconductors,18,18,-0.000136,0.027897,0.156299,-0.033777,-0.052765,0.034417,0.556898,1.344598,22468972.185185,21623875.533333,25710761.383333,0.776869,390.874220,383.860999,384.895827,-0.045959,6.166667,0.777778,0.944444,0.555556,0.000000,0.055556,0.536111,13.000000,0,0.036469,True,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,0.044086,0.143858,0.420473,0.187895,0.163838,-0.092171,0.408371,0.911989,8455754.242424,8971656.181818,8304397.227273,0.909435,35.335636,33.555409,31.612727,-0.035933,7.636364,1.000000,1.000000,1.000000,0.090909,0.181818,0.736364,2.000000,5,0.031994,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.102564,0.077244,0.227111,-0.082667,-0.117949,-0.216401,0.457627,1.463007,73299532.000000,63443279.200000,94187689.800000,1.182633,9.536000,9.477000,9.585500,-0.079637,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,14.000000,0,0.125631,False,momentum_leader,none,unclear,unclear,needs_review
